News,InfSec,FAKE?,Link
"['Новость: в ФСБ опровергли сообщения о ликвидации «банды ГТА».\nВ пресс-службе Федеральной службы безопасности России (ФСБ) заявили, что не располагают информацией об убийстве четырех человек на трассе М4. Об этом сообщает РИА Новости со ссылкой источник агентства ТАСС во вторник вечером.""У нас нет никаких данных по этой теме"", - заявил представитель ведомства Игорь Демин агентству ""Интерфакс"".Он подчеркнул при том также то факт того факта... Читать далее РБККомментарии""Мы ничего такого и предположить сейчас себе даже представить боимся!""(С), или почему все так боятся новостей от российских силовиков?А потому как новости эти могут оказаться совсем другими!Вот смотрите какой интересный момент получается:""По версии следствия четверо подозреваемых причастны к серии убийств водителей грузовых автомобилей дальнобойщиков за деньги....Читать полностью Владимир Штольц 17 сентября 2015 г., 11::29Источник фото http://tass260718895/news/?id=539316Иными словами если бы у наших силовых структур действительно был хоть один труп водителя грузовика с убитым пассажиром внутри кузова они могли б смело заявить прессе следующее:- Мы нашли убийцу!- Убили его вы?- Нет мы вообще про него первый раз слышим.- Так значит он жив остался!!!Ну а дальше дело техники найти свидетелей которые скажут кто именно убил этих людей ну да это уже детали главное чтобы водитель нашелся живой вот только где гарантия тому шо этого водилу потом опять таки случайно найдут??? А ведь еще есть свидетели которым тоже надо будет давать показания ибо их же всех вместе взятых придется опросить чтоб доказать свою непричастность ко всей истории убийства!!!!Так што я думаю тут без вариантов кого либо искать будут но очень долго тож самое можно сказать когда начнут проверять алиби каждого из них хотя подозреваемым может стать каждый причем практически сразу после первого трупа которого кстати никто никогда достоверно установить пока официально ни сможет.....Короче говоря новость конечно отличная для тех кому хочется верить всему подряд особенно тем СМИ которых контролируют олигархи......']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о том, что ""Аль-Каеда"" готовила теракты на территории РФ\nhttp://www.gazeta1newsru/archive/?p=51412utm_source =feedburner#0268237136292183169284171530353958592049223827373634244719090599554686969707085706002533409878484577678879806901447650561175606843106566870473187031197411732107530006320194220195200701095400006400000000001Итого за последние 2 месяца (а может и больше):В ходе спецоперации задержаны 5 боевиков из группировки ИГ* - 3 чеченца + 1 дагестанец *По версии следствия боевики готовили террористические акты против сотрудников силовых структур Российской Федерации с применением самодельных взрывчатых устройств большой мощности*.А вот это уже интересно!!!Как сообщает Интерфакс со ссылкой НАК республики Дагестана по подозрению во взрыве автомобиля у здания управления МВД России был задержан один боевик ДАГЕСТАНЦЫ ВЗРЫВАЛИ АВТОМОБИЛЬ У МОГИЛЫ ВОДИТЕЛЯ СМЕРТОНОСНОГО КАМАЗА!Вот так... И кто же этот водитель?']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения СМИ о причастности российских военных к убийству Бузины\nhttps://lenta.ru/news/?q=node%3D738837#comments \n ======================А теперь - внимание!!! Путин заявил, что на Украине не было ни одного случая похищения человека за последний год! (с)Путин ВПЕРВЫЕ ЗА ВСЕ ГОДЫ ПРЕЗИДЕНСТВА СЛОВАМИ ОТРИЦАЕТ ПРИЧАСТНОСТЬ РУССКИХ К УБИЙСТВОМ УКРАИНЦЕВ НА ДОНБАССИИ И ПОХИЩЕНИЯ МНОГОДЕТНЫХ МАМАШЕЙ ИЗ РОССИЯНИИ!!!! А ведь именно эти факты и есть ""подтверждение"" участия русских солдат-убийц из России во всех этих преступлениях!!!!! Ну вот скажите мне пожалуйста кто нибудь хоть одну такую историю слышал????????? Нет? Я тоже нет...... Так какого хера нам рассказывают сказки про то,что все русские солдаты были только добровольцами......... Да они там у себя под Москвой с автоматами стояли!!! Они даже по русски почти нихрена сказать толком немогли... Это же надо до такого дойти..!!']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о задержании главы «Почты России» Дмитрия Страшнова.\nИсточник, близкий к следствию сообщил ""Ъ"", что глава компании ДмитрийСтрашннов не задержан и находится на рабочем месте.""По данным следствия он действительно был сегодня утром вызван для дачи показаний по уголовному делу № 420840-02 (дело об отмывании денег через Почту). Но это было сделано без его согласия"" сказал собеседник издания....источник... _______________________________________________А вот ещё то самое видео с участием Димона:""Димон - вор!""Взято у http://dolboeb1917copyblogs/vozbudit_li#ixzz1XYZWFhHaОригинал поста тут :http%3A//www4giscomment/?q=ruid=""12348021491813601235451626715773529392837276689883324222548990364706387655447946565704690059074958']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения СМИ о том, что глава ведомства Александр Бортников может стать президентом. Об этом сообщил «Интерфаксу» источник». \n\nВ общем-то и так всё ясно было… А вот с чем я совершенно не согласен — это со словами пресс секретаря президента Пескова об отсутствии у него информации на эту тему от администрации Кремля! То есть он знает (а точнее сказать догадывается), но ничего конкретного ему никто из кремлядей пока сообщить НЕ УМЕЕТ? Или просто молчит как рыба?! \xa0И ещё одна очень интересная новость по этой теме появилась сегодня вечером... Она касается уже лично меня!!! В сети появилось видео допроса задержанного боевика террористической группировки ДАНЛОС – гражданина РФ Алибека Хачукаева. Он был одним их самых активных боевиков ИГИЛ*, которые были уничтожены российскими военнослужащими во время операции под Дейр эззурой 14 октября 2015 года! На видеозаписи слышно его голос - этот человек явно говорит правду!!! И судя потому КАК к нему относится наше руководство, можно предположить почему...']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об угрозах убийством для главы Чечни Рамзана Кадырова, сообщает ТАСС. По словам официального представителя ведомства Игоря Демина агентству сообщили о том,... Posted by Евгений Егоров on 2 фев 2017 г. \n\n""У нас есть оперативные данные не только по Чечне и Дагестану"", — сказал он (цитата РИА Новости). Представитель спецслужбы добавил также ""очевидно... что угрозы поступали на территорию всей России"". \uf0a7\\t( Read more ) http://www.........?v=n_dEa5cAhwkQ#ixzz3ZjDKrqzMfeature.............................................. \\tВ Грозном совершено покушение еще одного высокопоставленного чиновника - замначальника управления СК РФ генерал-майора Александра Миронова, который был ранен выстрелом из травматического пистолета во дворе своего дома сегодня днем.. Об этом сообщила официальный представитель Следственного комитета Светлана Петренко.""Около 13 часов 30 минут мск у себя...']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об аресте подозреваемых по «Болотному делу» https://t.co/zQyZGYHwLm Вт, 20::00 @promodj http… Вс., 05 марта 2013 г..\nDJ SCREAMMAN (MC SPRINGER) - BOBBIE HARRISON DATA CORPS MIX #017 + VST-FX+ALEX ROSSIGNOLOV EVIDENCE INC./PARTIES FILMS [2013] \xa0 Скачать с Depositfiles! » Дом 2 дом2 новости на сегодня видео онлайн бесплатно без регистрации и смс Posted by Дима Димов on 5 мар 2014, 19 :49. You are currently reading Bobbi Harrison\'s ""The Beatles"" track listing from the albums that she released in 1966 and 1967... The original version of this mix is also featured as a partial setlist at www1stdibbservicesitemusicdownloaderwithoutlimits(http//domofunnetwork/?lng=ru), where it was recorded live during its first run with Larry Kramden’a back stage show “Talk to Yourself”, which ran April 7–10th 2012 for Live Music Forum 2011 & 126 TV Channel USA / Europe 1 – TRL Showcase Festival; June 4rd 2009 through July 6nd 2010 — Radio Disney Worldwide Presents Tour UK ; May 27—29 2007 via Pitchboy Records US tour France Italy Germany Spain Mexico Australia New Zealand Japan Brazil Uganda South Africa Russia Belarus United States Of Canada Ireland England And other countries world wide including Asia China North America Middle East Central American Oceania Pacific region Eastern European Carribean Western Asian Arabian Peninsular African Indian Subcontinent Near Third Part']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о том, что глава Чечни Рамзан Кадыров угрожал главе МВД Владимиру Колокольцеву. Об этом говорится на сайте ведомства.""В настоящее время не поступало обращений от главы Чеченской Республики Рамазана Ахматовича Абдулатипова с угрозами по адресу начальника Главного управления Министерства внутренних дел РФ Владимира Александровского"", - сказано во сообщении"".\nhttps://www2-newsaderverbot1c4d8ea736f6eb934ba3da549ed39?utm_source=push&refurl%20comments#more3814281612132926584815761866379646991707040245700593579278650470519238930785522254477084580985633870688979501601069090468421167431870310953125321170211654375']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения СМИ о причастности России к катастрофе MH17 \n\nВ российском Центре по примирению сторон сообщили, что не располагают сведениями об участии российских военнослужащих во вчерашних событиях под Донецком. ""Мы подтверждаем только то обстоятельство,что украинские войска сбили самолет"", заявил представитель ЦУПа журналистам на брифинге для иностранных журналистов.""Украинские самолеты сегодня вели боевые действия с применением зенитных ракетных систем против гражданского воздушного судна"" сказал собеседник агентства РИА Новости.Он также отметил : В связи со сложностью ситуации было принято решение задействовать беспилотники и использовать их исключительно как средства разведки"".Ранее сообщалось от том числе телеканале CNN-Украина представители украинской армии заявили накануне утром 17 июля 2014г., ссылаясь данные радиоперехвата переговоров украинских военных пилотов сбитого вчера малайзийского Boeing рейса МН 777 над Донецкой областью Украины (международной зоной безопасности), якобы российские военные летчики помогали им уничтожать пассажирский бортМнг7Крейсер Аврора']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об обыске у замминистра культуры\n""Это ложь. Обыска никакого не было, это все выдумка"", - сказал РИА Новости представитель пресс-службы ведомства.""В связи с этим я прошу распространить эту информацию и сделать соответствующую проверку по этому вопросу на уровне прокуратуры или СКР для того чтобы подтвердить факт произошедшего"".Он подчеркнул при этом что ""никаких оснований подозревать господина Мединского ни о чем серьезном нет"":""...он является министром науки...""http://ria56ru/posts369667391?updated#342603274282964426845165371224385746491322351433151720485519040762325594707051809048030965079068658998877690197007810031168985421201753210967431106449590100185312019021141065313582']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний мира, занимающейся продажей недвижимости.\nВ результате чего украдены все данные о клиентах и партнерах компании на сумму свыше $5 млрд!????????? Это ж сколько бабла можно поднять!!! \n И это при том что в этой сфере работает более 2-3 млн человек... А если бы украли 1 миллион или даже 100 тысяч - ну там же не миллионы а миллиарды были.. Так нет ведь ""вор должен сидеть""... Хотя по факту то конечно ничего страшного для бизнеса (в плане прибыли) они уже точно больше чем потеряли.... Но вот только кто будет виноват? Воры которые воровали у всех подряд но так как их поймали никто за язык к стенке поставить почемуто никого до сих пор еще ни разу небыло..... Ну может быть кроме одного идиота который пытался обвинить во всем Россию да его вроде быстро нашли...... Да собственно я про этого дурака тоже писал когда он был министром обороны РФ... Вот такие пироги с котятами........ Не знаю кого надо было назвать дураком чтоб сделать такого министра!!!!']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний в России, занимающейся поставкой и продажей программного обеспечения (в том числе для гос. учреждений). В частности на сервере компании был найден файл с названием «Пособие по борьбе со страхом перед начальством».\nКак вы понимаете — речь идет о программе ""Антистресс"". \xa0И вот что интересно… На самом деле эта программа предназначена вовсе не только лишь чтобы бороться за спокойствие сотрудников фирмы или клиентов... А скорее как раз наоборот - она призвана научить их справляться именно c такими проблемами.. Как говорится – почувствуйте разницу! :) Но об этом я вам расскажу чуть позже ;)\xa0\n \n И кстати если вдруг кто то еще сомневается насчет того нужна ли нам такая антидепрессивная програмулька под Windows, могу дать один маленький совет : пользуйтесь этой программой постоянно ) Она реально помогает справиться практически от любой проблемы) Ну а теперь немного статистики... За последний год мы получили около 200 жалоб пользователей программы АнтиСтресc. Мы провели анализ полученных данных.... Из них почти половина были связаны либо личностными качествами человека(его отношением к работе),либо его поведением после рабочего дня.(среди этих людей есть те которые работают более 6 часов подряд...) Около 30 процентов жаловавшихся указали свое эмоциональное состояние.... Примерно у 20% причиной беспокойства была плохая работа системы кондиционирования воздуха........ Еще одна группа опрошенных пожаловалась непосредственно сама компания виновата во всех бедах своих работников! Остальные же просто хотели найти выход своим эмоциям..']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний по производству и продаже бытовой техники - ""Бош"".\nСеть магазинов Билайн также пострадала от действий хакеров. На сайте компании появилось объявление о том, что в связи с участившимися случаями несанкционированного доступа к серверам интернет-магазина была произведена проверка работоспособности системы защиты сети на наличие вредоносного кода или программной уязвимости для проведения технических мероприятий (проверка обновлений). Однако никаких мер принято не было."" \n..........""У меня есть подозрение,что это дело рук наших доблестных ФСБистов.......они просто так ни перед кем отчитываться никогда бы себе такого позволить....а тут такое.....да еще при таком количестве пострадавших...""(с)http://wwwboards/shkola_iulya2/?p=146777page__fncid1#comment13869384В общем то я согласен со всеми комментаторами этой темы. Но все таки хочется верить хоть кому нибудь...ибо без этого жить невозможно!']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний мира\nСеть, которую контролируют США и Великобритания в очередной раз продемонстрировала свою мощь. На этот сейшн хакеры пригласили своих друзей по оружию - ""Американо-британскую ассоциацию кибернетических войск"", которая является частью НАТО с центром во Франкфурте (Германия). Целью атаки был сбор данных для дальнейшего шантажа России через сеть интернет... И это только первый шаг к созданию глобальной информационной сети на территории всей Евразии.. В дальнейшем будет создан единый центр контроля за всеми информационными потоками внутри планеты Земля! А пока можно лишь констатировать факт того,что глобальная информационная атака началась.... \n ___________________________________________________ ______________________ \\t\\tВ мире много интересного. Но самое главное не потерять нить событий происходящих вокруг вас.. Не пропустить ни одного важного события происходящем у нас дома... Будьте внимательны! Все тайное всегда становиться явным.... Оригинал записи находится ЗДЕСЬ Буду признательна если вы поделитесь этой статьей со своими друзьями']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний мира, которая занимается интернет-банкингом. Взломщики похитили около $2 млрд (в эквиваленте).\nИ вот что интересно - это не первый случай за последнее время... А ведь в этом случае хакерам удалось получить доступ к секретным сведениям! \xa0Вполне вероятно они даже смогли украсть информацию о клиентах компании или ее партнерах по бизнесу и тп., так как компания имеет очень большие финансовые обороты.. Но самое интересное то тут состоит вовсе ни том кто виноват а где искать выход? Ведь если бы у них получилось все сделать правильно можно было избежать утечки информации!! И я уверен на 100%,что эта информация была доступна еще до взламывания серверов!!! В чем же может быть проблема?? Как найти правильный путь решения этой проблемы?! \n Вот такие мысли посещают меня после прочтения данной новости))) Так сказать ""мозговой штурм"" ))) Всем удачного рабочего дня!))Posted via LiveJournal app for iPads and iPhone.']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний мира по продаже программного обеспечения - Microsoft\nАтака произошла на компьютеры, находящиеся под управлением Windows 2000. Хакеры похитили данные о пользователях и паролях к корпоративным сайтам компании в течение двух лет после их покупки компанией за $1 млрд (напомню что это была самая крупная покупка ПО) \n ___________________________________-В России все еще не умеют создавать продукты для работы с базами данных... В США научились! А вы говорите ""русские хакер""... Вот так вот....(c)""Бомбардировщик"", который должен был быть уничтожен первым выстрелом ракеты ПВО СССР, оказался американским шпионским самолётом U2B над территорией Советского Союза.""http://lenta.ru/news /2004/.html#comment_149298804И ещё одна новость:""На борту самолёта находились два гражданина РФ Александр Шадринцев 1983 года рожденияи Дмитрий Кочергин 1985 грождения...""Вот такая история про шпионов.....']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний США - Citicorp, и украдены личные данные более 100 тысяч её клиентов.\nИ вот что интересно... В то время как на Западе уже давно идут разговоры о том ""что же это такое творится с нашей экономикой?"" в России ничего подобного ещё не произошло! А если даже случится подобное (а оно обязательно произойдёт!) мы будем смеяться вместе со всеми этими людьми над собой :) Потому-как все эти компании просто напросто находятся под колпаком у ФСБ :))) ___________________________________ \n Вот такие дела.... И всё таки я радуюсь тому обстоятельству того, чтоже наша страна находится вне зоны действия американской цензуры :)))))) Так бы они наверное нас всех там затролили до смерти своими санкциями да ограничениями :)) Но ведь этого никогда небыло!!! Да к стати говоря наши западные друзья сами себя загоняют куда нибудь далеко во внутрь этой самой системы! Они постоянно пытаются влезть туда без приглашения. Это очень опасно для них самих... Ведь их никто так хорошо нигде ни знает!!! Как говорится лучше уж пусть будут какието санкции нежели вообще никакой реакции....']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний в сфере онлайн-образования — компании Edutainme. В результате хакерской атаки на ее серверы похищены личные данные около 2 тысяч клиентов, включая номера их кредитных карт и пароли к платежным системам"", – сообщили представители прессслужбы ""Eduware"". \n\nВ настоящее время компания работает с правоохранительными органами по факту хищения личных данных граждан России через интернет.""Мы подтверждаем факт несанкционированного использования наших ресурсов злоумышленниками (в данном случае речь идет не о российских гражданах). Мы предпринимать никаких активных мер для защиты информации пока что отказываемся», - заявили во «ВКонтакте».Напомним также недавнюю историю со скандалом вокруг сайта бесплатных объявлений Avito. На этой торговой площадке пользователи могли разместить объявление без регистрации или же получить код активации после оплаты услуги за один день до начала аукциона путем перевода средств посредством системы Webmoney Transfer, но уже при этом необходимо было указать свои паспортные реквизиты как владельца объявления... ===============================================Вот такие новости!А я бы сказал так:""Сами себе могилу роют!""Но это лишь мое мнение....И еще хочу сказать всем читателям блога:-Не верьте никому!!!Если вам предлагают заплатить деньги просто ради любопытства(например), то скорее всего вас обманут!!!!Будьте бдительны!!!!!']",1,1,https://fake_news.ru
