News,InfSec,FAKE?,Link
"['Новость: в ФСБ опровергли сообщения об угрозе терактов на объектах транспортной инфраструктуры.\n""Информация, распространенная рядом СМИ и блогеров о якобы готовящихся диверсиях во время празднования Дня Победы 9 мая 2018 года не соответствует действительности"", заявили РИА Новости официальный представитель ведомства Елена Алексеева.""В настоящее момент никаких специальных операций с использованием оружия массового поражения или иных средств нападения по объектам транспорта ГУП ""Московский метрополитен им А.С Пушкина г Москва "", а также других объектов городского общественного наземного пассажирского железнодорожного электрического транспортного средства (метро) города Москвы проведено быть НЕ может! В связи со сложными метеоусловиями проведения данных спецопераций от их организации решено отказаться до улучшения погодных условий"".https://ria-ami02052018016/video_releases?utmmedia=fbsharinglinkid==415899947211349#click1 piccdnl10050072939589859173837162896121826272535367614138848570619072433455686774678802366790834409530554469225097090465431096832201967946074201870300083201770200750000']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения СМИ о задержании ""заминировавших"" аэропорт Внуково \n\nВ пресс-службе УФСБ РФ по Москве и Московской области не подтвердили информацию, что при проведении оперативно розыскных мероприятий были обнаружены взрывчатые вещества. В ведомстве отметили лишь факт обнаружения двух подозрительных предметов на одной из железнодорожных станций столичного региона.""При осуществлении проверки оперативной информации сотрудниками Управления собственной безопасности ФСО России было обнаружено два предмета с признаками самодельного устройства"", - сообщили ТАСС во вторник утром представители ведомства.- Это предметы неизвестного происхождения (предположительно взрыватель), которые направлены экспертам для проведения исследования,- сказали они агентству РИА Новости...http://tasstelecom24/ru/?news_id=176583На самом деле все очень просто! На вокзале нашли две бомбы!!! И теперь будут искать их авторов? А может быть уже ищут???А вот если найдут еще одну бомбу то будет вообще весело!!!!Вот так работает наше государство!! Не верите?! Посмотрите видео где это показывают как раз сегодня ночью httpwwwvideoznania2']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о подготовке покушения на Владимира Путина\nhttps://www.gazeta-unpublishedfacts/news_detail/?ID=169574 \n ========================================== = \\t\\tВ Москве задержаны участники «Русской пробежки» за попытку сорвать митинг памяти Немцова | Русская весна - новости и аналитика События дня, последние актуальные события Украины сегодня – 26 января 2016 года » Новостной портал России https www.novorosinform com / Новости СНГ В московском районе Марьино полицейские задержали участников "" Русской Пробежки"" по факту попытки срыва акции против политики Кремля под названием #Немцовмост, сообщает корреспондент ИА Новороссия с места событий.""В ходе проверки установлено что двое неизвестных граждан пытались проникнуть во двор жилого дома №2 корп 3 ( ул Большая Ялагина ) где проходит акция протеста жителей района,"" сообщил источник агентства из правоохранительных органов столицы.\\tsnonews... Posted by Сергей Соколов on 27 янв 2017 06 :45']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о ликвидации ""Исламского государства"".\nВ то же время, по словам представителя ведомства Игоря Конашенкова на брифинге для журналистов он не исключил возможности того что террористы ИГ могут использовать химическое оружие. \n...............А вот и ещё новость от наших друзей из Сирии - https://www2-newsbabr.com/blog/?ID=7383, где говорится об уничтожении боевиками террористической группировки ИГИЛ склада оружия с боеприпасами ( http ).......Ну а это видео снято сегодня днём во Франции -----------------https : \\""YouTube\\""-http% 3Download Video|--(w)videoid=""5148471"">----------------== В связи со всем выше изложенным я думаю надо уже говорить открыто про угрозу войны России против Европы! И так война началась...Идёт она давно но мы как всегда всё делаем сами!!! Мы уничтожаем друг друга своими руками.... А ведь если посмотреть кто у нас главный враг? Кто нам постоянно мешает жить мирно??? Конечно Америка!! Вот они все главные враги нашего мира!! Ну да ладно хватит болтать! Пора браться за дело!!!!']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о задержании подозреваемых во взломе базы данных ЦентробанкаВедомости, 09.11.: ""Следственный комитет РФ не подтвердил и отказался от дальнейших комментариев по поводу задержания двух мужчин за хакерскую атаку на сайт банка ВТБ"".\n""Известия"": СК возбудил дело против задержанных с помощью вируса-шифровальщика из КитаяПо данным СМИ со ссылкой пресс службу Следственного комитета России (СКР), двое жителей Москвы задержаны при попытке проникнуть к сайту одного крупного российского интернет магазина электроники.""Коммерсантъ"", 06 ноября:""ФСБ пресекла попытку хищения более 100 млн руб., которую предприняли злоумышленники под прикрытием антивирусной программы Kaspersky Security для бизнеса стоимостью около $200 тыс...Как рассказали Ъ источники среди российских IT компаний, специализирующихся как раз таки защите информации...на сайте крупнейшей российской сети магазинов бытовой техники был обнаружен вредоносный вирус. Вредоносная программа распространялась через электронную почту пользователей сайта.... По словам собеседников газеты,""это была одна группа специалистов - они пытались украсть деньги путем рассылки писем пользователям зараженных компьютеров "". Они планировали получить доступ ко всем средствам клиентов торговой точки...""Интерфакс,- 07 октября : ""...в Москве сотрудники управления экономической безопасности ГУ МВД задержали двоих участников преступного сообщества (""черных риелторов""). Об этом сообщает ТАСС...... Как рассказал источник издания РБК daily ИТАР –ТАСС.. он уточнил что один подозреваемый работал специалистом отдела технической поддержки одной крупной компании а другой — менеджером службы доставки продуктов питания..."".']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о задержании сотрудников телеканала LifeNews\nИсточник новости. Источник текста (англ.) - http://www/newsrubbcdn-com/?do=relatedsearchutm_source =tagcloud%3Ahttp%-2C+LifeInfoRu-%D0%.BF%,E6JHQMOUKYIWGNZRVXTgzPjwyqlvrpbhk1u4ea9i7Sx5s8==Взято из блога ГАЛКИН Юрий, независимый журналист и политический консультантОригинал записи целиком В ЖЖ Юрия Галкина () по адресу https:""У меня сегодня была встреча с руководителем управления Федеральной службы безопасности РФ на территории Центрального федерального округа Александром Михайловичем Бортниковым.""""Я сказал Александру Михайловичу примерно следующее:- Я работаю журналистом около 10 лет.- И за все эти годы не было ни одного случая нарушения закона?- Ни разу! Вот смотрите!- А если бы такое произошло? Ведь у вас есть информация об этом случае?""Александр Александрович внимательно посмотрел мне прямо глаза ""И что вы предлагаете?"". На этот вопрос я ответил так же подробно"".']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о причастности России к отравлению Скрипалей.\nПубликация на сайте газеты «Известия» не соответствует действительности, заявил официальный представитель управления по защите конституционного строя и борьбе с терроризмом спецслужбы Александр Шульгин.""В публикации нет ни одного слова правды"", - сказал он журналистам во вторник вечером ""РИА Новости"".По его словам газета опубликовала статью без указания источника информации из спецслужб Великобритании или США.""Это обычная публикация газетных сплетников-любителей сенсаций под псевдонимом (в статье указан как анонимный). В этой ситуации я могу только сказать им спасибо за публикацию их статьи», — отметил глава ведомства Николай Патрушев.(с) https://www..rbc.../society_newsfeed?fid=6458770digesturl%5Etmpageutm__content&ctimeoutputtermodetype=""fullscreen"">СМИ сообщили об инциденте между Россиейи Британией после отравления бывшего сотрудника ГРУ СергеяСкрипачёва']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об уничтожении главарей ИГ на территории Сирии\nВ Москве подтвердили уничтожение лидеров террористической группировки «Исламское государство» Абу Бакра аль-Багдади и Аймана аз Завахири. Об этом сообщает агентство Reuters со ссылкой источник, близкий к российскому руководству.""Нет подтверждения тому что они [Аль Баширы] были уничтожены"", - заявил собеседник агентства...http://www/newsrubble.com/?p=5017#more--50979""ИГИЛ (запрещенная террористическая группировка ""ДАЕШ"") является самой крупной угрозой миру за последние десятилетия..."" ============================== = В Кремле не исключают возможность проведения военной операции против боевиков ИГИЛ \n Президент России Владимир Путин считает возможным использование Вооруженных сил для решения задач по защите мирного населения от терроризма.... Читать далее РБККомментарииПутин также сообщил о возможности использования ВС РФ при проведении антитеррористической спецоперации с участием стран Запада или других государств региона.. http...Читать новость Оригинал записи целиком']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о задержании подозреваемых, связанных с «Боевым братством»\n«В настоящее время никаких официальных данных об этом нет и не было. Мы работаем со всеми правоохранительными органами», – сказал представитель пресс-службы ведомства агентству РИА Новости. \n \xa0Он добавил также что на данный момент у них есть информация только про одного из задержанных по этому делу — некоего гражданина России Дмитрия Барановского (он же Андрей Косых), который был задержан заочно решением Басманного суда Москвы от 18 января 2014 года».http://www3000pskovregion1/news?id=126368#ixzz0YjHNlXmR - новость взята отсюда http//vkontakte2607089264 Posted by Сергей Пчелинцев on 19 фев 2016 г.""Псковская Лента Новостей"" пишет ""Нападение боевиков запрещенной организации БОРН произошло накануне вечером"". Как сообщается ранее сообщалось, около 21 часа мск группа вооруженных людей напала возле ресторана Posh Bar во дворе дома 4а микрорайона Южное Тушино под Москвой... В ходе завязавшейся перестрелки один человек погиб.... Нападавшие скрылись через дворы близлежащих домов..']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о том, что на борту упавшего Ту-154 находились граждане США. \n\nИ это правильно! ))))))))))))))) ) А вот если бы были ""Гринписовцы"" или какие другие правозащитники... )))))) То тогда можно было и подумать над этим вопросом....))))))))))))))))))))) И то - с оглядкой...))) Потому как не дай Бог кто из них попадёт под раздачу от своих же коллег по цеху ))) Тогда мало никому точно НЕ покажется!!! )) Так уж повелось ещё со времён КГБ СССР ( а он был очень даже неплохим подразделением) --------------------------------------------- Вот такие дела...((( Ну ладно, хватит об этом.... Я ж хотел сказать совсем другую новость! Она касается наших любимых женщин. Вернее их мужей.....) Которые иногда могут быть просто опасными для окружающих!! Но всё равно остаются мужчинами..!) Хотя многие женщины этого совершенно искренне боятся (( Ведь они знают какой сильный у нас может оказаться кулак!!! Если его вовремя разжать!! Даааа..... Женщины всегда будут нам нужны!!!! Как воздух.............. Не смотря ни сколько мы им даём понять эту истину (((((']",1,1,https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о причастности к теракту на борту A321 \n\nВ Федеральной службе безопасности (ФСБ) России прокомментировали информацию СМИ об обнаружении взрывного устройства, которое могло быть заложено под пассажирским самолетом А-320. В ведомстве заявили ""Интерфаксу"", что это сообщение является не соответствующим действительности и провокационным"".""Никаких сведений от компетентных органов Российской Федерации по поводу якобы имевшего место обнаружения какого бы то ни было взрыва или иных следов террористической деятельности при обследовании воздушного судна авиакомпании Airbus 320 во Внуково нет... Информация ряда зарубежных источников носит исключительно спекулятивный характер..."", - отметили там.""Интерфакс"": спецслужбы проверяют версию про бомбу у борта лайнераAirAsiaПо данным агентства Associated Press со ссылкой неназванные источники из служб авиационной полиции аэропорта Гонконга сообщают сегодня утром с места событий,что перед взлетно посадочной полосой был найден подозрительный предмет. По словам свидетелей он напоминал сумку для инструментов но без ручек...Проверка проводится полицией совместно службой охраны воздушной гавани Гонк Конг....']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний мира.\nИ это только начало, как я думаю! ))))) \n Я не буду вдаваться в подробности - что за компании (и какие именно). Просто скажу одно... Это очень большие деньги!!!!!!! И если кто-то хочет знать о них больше и лучше то советую обратиться на сайт http://www2bcghdnlmzqrkfvjpwsxu4y5i6t1a0bb9ed8. Там все написано по этому поводу.... Удачи всем вам!!))))))) А мы будем продолжать делать нашу работу!!!!!)))))) Спасибо большое Вам огромное!!!!!!!! С Уважением к читателям сайта www 2 BCG H DNL MZQ RK F V I PWS X U A Q S Y W E O T!))))))))))))))))))))))))) ) Вперед друзья!!! Не сдавайтесь никогда.............. УДАЧИ ВАМ ВСЕМ ПОЛНОСТЬЮ ДОВЕРЯТЬ СВОЕГО МАЛЫША КТО БЫ ОН НЕ ЕСТЬ ))))))']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний в области информационной безопасности. \n\nВ общем, если кто-то ещё не понял - у нас теперь всё будет хорошо :) И я даже знаю как это сделать! :))) ))))))))))) Урааа!!! ))) (с) ;) http://www1cpalmstoreru/forums/?PAGE_NAMES=readFIDELINFO+%D0...CLOSING#fbid149297985setId(133408486),nofollowhttp//newsrss2lj /commentsПройти тест на RSDNet?ДаНетСмотреть результаты других тестов и онлайн сервисов для проверки сайтов можно здесь.А также по адресу smstools@gmailmail com : там есть более расширенные варианты проверок чем просто смс, например проверка домена или хостинга при помощи SSL сертификата! А еще много разных интересных вариантов с подробным описанием их возможностей вы можете увидеть пройдя вот эту ссылку']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний США.\nВзято здесь, там же можно посмотреть видео с камер видеонаблюдения и почитать комментарии к нему (некоторые записи). \n =========А теперь - самое главное! Как выяснилось на днях в результате расследования хакеров ""Киберберкута"" оказалось что все это не просто так!!! А по приказу Госдепа Украины!!!! И именно они организовали эти атаки!!!!! Это была спецоперация ЦРУ под кодовым названием BREAKING DEALS....... Вот ссылка http://www1tvnetwork2u3bcnmzlfsrhdxwgkjy5a7vqe0p6t8-✂, где вы можете увидеть список жертв этой операции.....и еще много чего интересного......Вот вам например один пример как американцы пытаются дискредититровать своих союзников..........http : //youtube. com/watch?feature =player_embedded&disableVoiceOver=""+(document)!-- document --======================================И вот такой интересный момент....Как оказывается американские власти уже начали активно сотрудничать со спецслужбами РФ!!! По крайней мере об этом говорят официальные лица России!! Но мы сейчас поговорим о другой стороне медали которая тоже очень сильно интересует всех нас................Это информация которую нам удалось получить от наших источников за рубежом................................_______________________________________________________Итак..вот выдержка статьи одного американского издания опубликованная вчера во вторник 13 августа 2014 года:: В понедельник вечером стало известно имя человека который стоит у руля кибернетического подразделения АНБ NORAD [США]. Им стал бывший заместитель директора Центрального Разведывательного Управления Роберт Лэнгдон.- Мы считаем его ключевой фигурой среди американских военных специалистов которые работают над созданием нового поколения средств для защиты нашей страны против кибератак – заявил представитель Пентагона Питер Кук после того сообщения которое появилось сразу вследствии утечки информации через СМИ:- На протяжении последних нескольких лет я руководил подразделением информационной войны при Центральном разведывательном Управлени']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний по производству программного обеспечения в мире.\nПресс-релиз компании ""Агентство интернет исследований"". В ходе исследования было обнаружено следующее... Компания была основана на заре компьютерной эры, когда все еще только изобреталось и создавалось с нуля! Но уже тогда она занимала лидирующие позиции не столько за счет качества продукта (хотя это само собой разумеется), сколько благодаря уникальному подходу к его продвижению среди пользователей интернета.""В то время как другие фирмы тратят огромные деньги для создания сайта или даже целого отдела маркетинга при запуске нового проекта они просто размещают свою рекламу у нас!"" - так говорят сотрудники агентства о себе....Компания занимается разработкой сайтов под заказ практически любого уровня сложности от простых визиток до масштабных корпоративных порталов со сложным функционалом.....Но самое главное их отличие заключается именно во внимательном отношении каждого клиента ко всему что связано непосредственно процессом продвижения того самого товара который им нужен......""Вы хотите сайт? Мы можем вам помочь...""(с).И вот тут я хочу спросить всех тех людей которые кричат нам всем про ужасы капитализма:""Да вы посмотрите какие замечательные условия предлагает наше агентство своим клиентам!!! Вы думаете почему мы такие богатые???Потому,что каждый день придумываем новые способы раскрутки ваших проектов!!!!!!""...Вот теперь подумайте над тем кто эти люди???? Кто этот народец называющий себя элитой??Кто он сам??? И зачем ему нужны сайты вообще?? )))))']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний США.\nВ результате атаки были похищены данные клиентов, а также секретная информация об оборонной промышленности страны в целом и корпорации Northrop Grumman -в частности (напомню что именно она производит истребители F-35). В компании сообщили,что атака на серверы была осуществлена хакерами под названием ""Anonymous"". \xa0По словам представителей организации Anonimous они получили доступ к данным пользователей с помощью троянской программы Trojan Horse. Хакеры опубликовали список всех пострадавших организаций по всему миру включая государственные учреждения такие как ЦРУ или Пентагон которые пострадали от действий киберпреступников уже не раз за последний год.. http://www.... Posted by Сергей Тюкалов on 6 ноя 2016 г.""""""http:""""/// \n По мнению специалистов ФБР злоумышленники действовали достаточно профессионально чтобы получить полный контроль над системой управления компанией через уязвимость системы безопасности Microsoft Outlook 2007 года выпуска... Как известно корпорация Майкрософт является разработчиком этой самой злосчастной ОС которая используется почти во всем мире для работы почты(а теперь еще больше)...""..... А вот тут то самое место где надо бы остановиться подробнее ибо все эти подробности о деятельности АНБ могут очень сильно навредить России при дальнейшем ее развитии.............. Вот только я думаю вряд ли это произойдет так быстро потому просто необходимо напомнить некоторые факты :1️⃣\\tКомпания MI5 получила информацию после проведения расследования относительно того факта кто же стоит непосредственно перед атакой;2&#8211;&#8230;,3 &#160;.4 \\tВ ходе операции был выявлен один весьма интересный факт когда компания Apple предоставила свою базу данных правительству Китая дабы оно смогло узнать какие конкретно файлы хранились у них дома ; 5\u3000На протяжении последних лет правительство КНР регулярно взламывало почтовые ящики сотрудников американских корпораций типа Google Inc., Yahoo! Search and Oracle Corp.;6\\\\9 После чего американские спецслужбы стали получать письма содержащие вредоносны']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний мира, занимающейся разработкой программного обеспечения.\nПользователи интернета в панике и ужасе! В сети выложены данные о клиентах компании Microsoft с именами их жен...?????????!!! (не могу подобрать слов) \n http://lifenews-ru/newsline/?id=118483#ixzz1WGJQNKVd - тут еще более подробно про этот инцидент на английском языке можно прочитать по этой ссылке :http%252fc0x4a9e7b5cc6ed00fe80ae06ce29ebdf27bbad_original(ссылка ""Яндекс"" не работает!). И вот что я вам скажу господа хакеры это просто ПИЗДЕЦ какой то! Это же сколько денег у них украли!!! Я конечно понимаю,что вы ребята очень умные но чтобы так.... У меня волосы дыбом от ваших проделок встают... Вот как теперь жить дальше??? Как работать? Что делать людям которые работали со мной много лет вместе? Кто мне вернет мои деньги?? А самое главное кто будет отвечать за эту ситуацию перед людьми которых ограбили эти негодяи а может они сами себя обворовали или кого нибудь другого.....?']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний США - ""Американо-Российской торговой палаты""\nПо сообщению РИА Новости со ссылкой на Associated Press, хакеры похитили личные данные и переписку сотрудников организации. В частности в списке украденных оказались фамилии нескольких десятков человек (в числе которых есть имена членов правления), а также информация о финансовых транзакциях фирмы за последний год по всему миру общим объемом свыше 200 миллионов долларов"". http://www/newsrucomua1?lang=enrfc_id=""31479969891521601848429027002628242536185370819064547057757071339669612343340502349761704803520973856552288604630797858448689030005969116710097400004310985321879020054100068531179500000000631106410000065100009410111010111111000100111001011011012011201116751002010201320192015201620171998200820062005200420032002200120001999199719951993199219911990198019961994']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний по производству антивирусов и программного обеспечения.\nАнонимный хакер опубликовал на форуме компании сообщение, в котором говорится о том что компания ""Доктор Веб"" не сможет продолжить свою работу до конца месяца (среда) следующего за днем опубликования сообщения.""Мы получили уведомление от наших партнеров-разработчиков об обнаружении вредоносной программы DrWeb для Windows с названием Kaspersky Internet Security 2012 R2"", - сообщается далее...Компания сообщает своим клиентам через форум следующее:""Уважаемые клиенты! Мы вынуждены сообщить вам печальную новость сегодня утром была найдена новая версия зловредного ПО семейства BlackEnergy Trojan под кодовым именем Lurkmore....Эта программа представляет собой модификацию известной модификации трояна Backdoor/Ransomware 2. Она предназначена исключительно против сайтов русскоязычной тематики"".Также отмечается тот факт,что вирус был обнаружен только у одного российского провайдера интернет услуг..На данный момент сайт http://www1cmsoftvrn...✂ находится временно недоступен...""']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний в области информационных технологий\nСуть новости, вкратце - хакеры украли у компании данные клиентов и продали их на черном рынке. В результате пострадали тысячи людей по всему миру \n ___________________________________________________-✂*""Википедия""- крупнейшая свободная энциклопедическая сеть Интернета с посещаемостью более 2 миллиардов человек каждый месяц...(c) ""Анекдот про программиста""... ****Я думаю это не конец света....Это просто очередной день для кого то когда нибудь станет последним.....=))) (смайл). А может быть даже завтра......И все же я верю что мир будет лучше! Ведь так??? =))P/S : И да, кстати если вы хотите сделать себе или своему другу хороший подарок который запомнится надолго тогда вам к нам! Мы поможем подобрать нужный товар исходя от Ваших предпочтений!!! http://viktorinenko2008promo4ki2009blogspotcomment_136295399388']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний мира\nВласти Китая заявили, что в течение последних двух недель неизвестные хакеры атаковали серверы китайской государственной телекоммуникационной компании China Unicom. В результате этой атаки компания не смогла вовремя получить информацию по некоторым важным проектам и даже потеряла доступ к ряду своих клиентов за пределами КНР - сообщает ""Интерфакс"" со ссылкой на агентство Associated Press.""Китайские власти считают произошедшее попыткой сорвать переговоры между Китаем с США о создании зоны свободной торговли"",- сообщил официальный представитель министерства общественной безопасности страны Цуй Чжиминь (Queen Jiiming).По данным агентства Reuters китайский регулятор уже направил американским властям запрос для разъяснения ситуации"".http://www3newsru2worldsitetxthubblesearchurl=/pictures1cnmdlfgkjxwvqy9z7u8a0o+6HVZ4JWFYGRPXCMUB5OE%20DKAeSrTIPS_LIFENOTICES__NEWSPORTS___IMPLEMENTATIONAL']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний в сфере недвижимости.\nПользователи сообщают, что на их компьютеры было совершено нападение хакеров и похищены данные с банковских карт пользователей (около 2 миллиардов рублей). По данным ""Интерфакса"", это компания Urban Group - один самых крупных игроков столичного рынка жилой городской застройки бизнес-класса стоимостью около $2 миллиарда долларов США. \n В пресс службе компании заявили о том,что атака произошла во время смены паролей от компьютеров клиентов банка для доступа к банковским счетам"".""Компания не может дать никакой информации по поводу причин инцидента или его последствий.""В настоящее момент проводится расследование случившегося,"" сказал представитель организации Сергей Солодкий... \xa0http://www........./news/?id=4238_____________________Вот так вот! Вот такие дела творятся у нас под носом!!!!!! А я то думаю чего они все как зомби ходят? Да нет же!!! Просто им ктото дал команду идти вперед за лидером!!!!! Они просто идут вслед потому чтовпереди лидер!!!!!!!!']",1,1,https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний США, занимающейся интернет-торговлей \n\nВласти Америки сообщили о том что их хакнули. Причем не просто так а в связи с делом об убийстве журналиста Чарли Роуза (Chauncey Rose), которое произошло еще 10 апреля прошлого года и было расследовано уже более полугода назад! ~~~Сайты этой американской корпорации оказались недоступны по всему миру - даже на тех компьютерах которые находятся под юрисдикцией России... А это значит то,что американские власти решили провести обыск у всех российских пользователей интернета(не только через серверы компании нои вообще).. В принципе все логично ведь именно эти люди были причастными к этому делу. И теперь они должны ответить за содеянное перед правосудием.... Вот такой вот ""демократический"" мир.....Америка как всегда впереди планеты всей!!! Не зря говорят:""Демократия шагает семимильными шагами"". Но почему тогда она до сих пор существует??? Ведь есть же такие вещи которыми нельзя злоупотреблять!! Например свобода слова или право граждан выбирать себе правительство......']",1,1,https://fake_news.ru
