News,InfSec,FAKE?,Link
"Служба безопасности Delivery Club обнаружила утечку данных о совершенных некоторыми пользователями заказах, сообщили РБК в пресс-службе компании.«Данные включают в себя информацию о заказах и не затрагивают банковские реквизиты. Делаем все возможное для предотвращения распространения данных. Мы приносим искренние извинения пользователям», — говорится в сообщении.В компании также пообещали после окончания внутреннего расследования провести дополнительный аудит внутренних систем.Ранее Telegram-канал In4security сообщил об утечке базы заказов Delivery Club, содержащей 250 млн строк. В ней, по данным канала, представлены персональные данные пользователей, включая ФИО, адреса и информацию о заказах.В начале марта об утечке номеров телефонов и информации о заказах клиентов также сообщил сервис «Яндекс.Еда». Причиной тому в компании назвали недобросовестные действия одного из сотрудников.Позже в интернете распространилась ссылка на сайт, где выложили личные данные пользователей «Яндекс.Еды» в виде карты: там были адреса доставки, телефоны, электронная почта и суммы заказов за последние полгода. В компании тогда заявили, что новой утечки не было и речь идет о той, что выявили в начале марта.",1,0,https://securitymedia.org/news/delivery-club-soobshchila-ob-utechke-dannykh-o-zakazakh-polzovateley.html
"Компания PRODAFT опубликовала результаты расследования в отношении группы Wizard Spider, которая предположительно связана с хакерскими группами Grim Spider и Lunar Spider. Группировка Wizard Spider , возможно, русского происхождения и управляет инфраструктурой из «сложного набора подкоманд и групп, контролирует огромное количество взломанных устройств и использует высокоразвитый рабочий процесс для обеспечения безопасности и высокого темпа работы».

Сейчас различные киберпреступные кампании для получения прибыли или работы в интересах государства часто используют бизнес-модель, которая включает в себя наем лучших специалистов и создание финансовой основы для депозита, перевода и отмывания доходов. Wizard Spider по такой модели вкладывает часть прибыли в развитие за счет инвестиций в инструменты, программное обеспечение и наём новых специалистов. Согласно отчету, группа владеет «активами на сотни миллионов долларов».

«Невероятная прибыльность группы позволяет ее лидерам инвестировать в незаконные исследования и разработки. Wizard Spider вполне способна нанимать талантливых специалистов, создавать новую цифровую инфраструктуру и приобретать доступ к расширенным эксплойтам», - заявили исследователи.

Wizard Spider фокусируется на компрометации корпоративных сетей и «имеет значительное присутствие почти во всех развитых странах мира, а также во многих странах с развивающейся экономикой». Жертвами группы являются оборонные предприятия, корпоративные фирмы, поставщики оборудования, больницы и компании в сфере инфраструктуры.

Атаки Wizard Spider начинаются со спама и фишинга с использованием QBot и SystemBC прокси-сервера. Группа также может проникать в бизнес через скомпрометированную электронную почту между сотрудниками в BEC схемах (Business Email Compromise, BEC).

После получения доступа к системе группа может развернуть Cobalt Strike и попытаться получить права администратора домена. Когда вредоносная программа Conti развернута, компьютеры и серверы гипервизора зашифрованы, хакер может потребовать от жертвы выкуп. Скомпрометированные устройства управляются через панель управления.

Для сокрытия следов Wizard Spider использует VPN и прокси-серверы. Группа инвестировала в VoIP системы и сотрудников, которые звонят жертвам и запугивают их, заставляя платить выкуп. Группировки Sekhmet, Maze и Ryuk раньше использовали такую тактику запугивания. Coveware подозревает, что такая работа «колл-центра» может быть передана киберпреступникам на аутсорсинг, поскольку используемые шаблоны и сценарии часто одинаковые.

Еще одним примечательным инструментом является станция взлома Wizard Spider. Специальный набор хранит взломанные хэши и запускает взломщики, чтобы подобрать учетные данные домена и другие формы хэшей. Станция также информирует команду о статусе взлома. На данный момент насчитывается 32 активных пользователя станции. Также было обнаружено несколько серверов, содержащих кэш с тактиками, методами, эксплойтами, информацией о криптокошельках и зашифрованные ZIP файламы с заметками атакующих групп.

«Команда Wizard Spider показала, что способна монетизировать многие аспекты своей деятельности. Группа несет ответственность за огромное количество спама на сотнях миллионов устройств, а также за утечки данных и атаки программ-вымогателей на важные объекты», - добавила PRODAFT.",1,0,https://securitymedia.org/news/raskryta-skhema-raboty-khakerov-s-neobychnymi-metodami-ataki.html
"По данным «Руссофт», в 2020 г. совокупная выручка российских софтверных компаний в рублях увеличилась на 16,5%. При этом рост продаж на внешнем и внутреннем рынке сравнялся. В последние 5 лет на рынок ежегодно выходит более 100 разработчиков программного обеспечения, а общее их число уже перевалило за 4,2 тыс. компаний. Самыми популярными направлениями в 2020 г. стали искусственный интеллект, облачные сервисы, приложения для удаленной учебы, работы и развлечений, решения для обеспечения информационной безопасности в распределенных корпоративных сетях.

Аналитики IDC утверждают, что в 2021 г. российский рынок заказной разработки сократится на 0,2% из-за изменения приоритетов компаний, работающих в этой сфере. Сокращение ждет и сегмент корпоративной инфраструктуры — на 3% год к году после 14% роста в 2020 г. Причина сокращения — последствия слишком бурного роста в 2020 г.: компании потратили много средств на развитие этих направлений и теперь намерены эксплуатировать имеющиеся решения без существенных вложений.

Основные вопросы конференции:

Российский рынок

Каким был 2021 г. для российских разработчиков ПО?

Какие решения были наиболее востребованы?

Как развивается экспорт российского ПО?

Как влияет на рынок заказной разработки развитие инсорсинговых компаний у крупных заказчиков?

Как влияет на развитие рынка импортозамещение?

Кадровые проблемы на российском рынке разработки ПО

Какая господдержка нужна рынку заказной разработки?

Стоит ли опасаться появления на рынке дешевой рабочей силы из Индии?

Технологии и подходы

PaaS платформы для разработчиков

Как внедрить Agile в процесс разработки

Современные инструменты быстрого создания приложений

Микросервисы или монолит: что выбрать

Как сократить time-to-market и не потерять в качестве

Мониторинг качества приложений

Как быстро и эффективно находить «баги»

Как обеспечить безопасность разработки

Какой должны быть идеальная команда разработчиков

Решения и кейсы

Как выйти на мировой рынок разработки ПО?

Кастомизация или заказная разработка: что выгоднее

Какие риски несет с собой заказная разработка?

Особенности организации комбинированных и удаленных команд

Как удержать в компании лучших разработчиков

Сильные и слабые стороны отечественных разработчиков

Свое участие подтвердили:

Евгений Соколов, директор по технологическому развитию, X5 Group

Алексей Сердюк, адвокат, руководитель практики уголовно-правовой защиты бизнеса, МКА «Князев и партнеры»

Андрей Минаев, менеджер по Инфраструктуре и Информационной безопасности, Фольксваген Груп Рус

Юрий Хомутский, директор проектов, CNews

Более подробная информация на сайте онлайн-конференции - https://events.cnews.ru/events/zakaznaya_razrabotka_po_2022.shtml",1,0,https://securitymedia.org/news/30-iyunya-2022-goda-cnews-provodit-onlayn-konferentsiyu-zakaznaya-razrabotka-po-2022.html
"Канада решила запретить использование в стране оборудования и услуг китайских компаний Huawei и ZTE, сообщает Коммерсантъ. Компании в Канаде, которые уже используют оборудование Huawei и ZTE, должны будут его удалить. От оборудования для сетей 5G нужно будет избавиться до 28 июня 2024 года, от оборудования для 4G — до 31 декабря 2027 года. Полностью прекратить новые закупки нужно к сентябрю 2022-го

Об этом сообщил министр по делам инноваций, науки и промышленности Франсуа-Филипп Шампань. По его словам, канадские власти считают, что действия компаний противоречат законодательству и могут нанести ущерб интересам страны.«Ближайшие союзники Канады разделяют аналогичные опасения по поводу этих двух поставщиков. С учетом потенциальных последствий для экономики и безопасности, которые может вызвать нарушение цепочки поставок телекоммуникационных услуг, приняты меры, позволяющие запретить развертывание продуктов и услуг Huawei и ZTE в телекоммуникационных сетях 5G»,— пояснил господин Шампань.Канада стала пятой страной после США, Великобритании, Австралии и Новой Зеландии, ограничившей Huawei доступ к национальным сетям 5G.",1,0,https://securitymedia.org/news/kanada-zapretila-ispolzovat-oborudovanie-huawei-i-zte.html
"В Сбербанке рассказали о взрывном росте кибератак на российские компании, который наблюдается в последние три месяца, кардинальном увеличении их мощности и новых тактиках злоумышленников. Об этом заявил Сергей Лебедь – вице-президент, директор департамента кибербезопасности Сбербанка во время выступления на форуме по практической кибербезопасности Positive Hack Days 11.

По его словам, 6 мая 2022 года Сбербанк отразил самую мощную DDoS-атаку в своей истории. Она была направлена на сайт банка, а вредоносный трафик, сгенерированный ботнетом, исходил из более чем 27 тыс. устройств из Тайваня, США, Японии и Великобритании. Ее мощность составила более 450 гигабайт в секунду.

Сергей Лебедь также отметил, что сегодня преступники применяют новые тактики и инструменты к проведению кибератак, которые включают в себя внедрение кода в рекламные скрипты, применение вредоносного расширения для Google Chrome, использование готовых docker-контейнеров с настроенными инструментами проведения атак. Преступные группировки хорошо координируются, общая численность киберпреступников, действующих против Сбербанка, превышает 100 тыс. человек.

По словам представителя Сбера, сегодня банк круглосуточно находится под кибератаками. Центр киберзащиты Сбербанка в режиме 24/7 ведет анализ киберугроз и оперативно реагирует на них.",1,0,https://securitymedia.org/news/sberbank-rasskazal-o-moshchneyshey-ddos-atake.html
"Государственная Дума приняла во втором, основном чтении проект закона, который позволит пресечь практику принудительного сбора продавцами персональных данных потребителей. Поправки вносятся в статью 14.8 Кодекса об административных правонарушениях, автором инициативы стало Правительство РФ.

«Законопроектом предлагается установить административную ответственность за отказ продавца заключать и исполнять договор, если потребитель не согласен представить свои персональные данные. Должностным лицам будет грозить штраф в размере от 5 тыс. до 10 тыс. рублей, а юридическим — от 30 тыс. до 50 тыс. рублей», — пояснил Председатель Государственной Думы Вячеслав Володин.В апреле Государственная Дума приняла базовый закон, направленный на защиту потребителей от необоснованного сбора персональных данных продавцами и поставщиками услуг.«Был установлен запрет принуждать потребителей к предоставлению персональных данных, когда действующее законодательство этого не требует. Кроме того, в законе «О защите прав потребителей» был закреплен перечень недопустимых условий договора, ущемляющих права потребителя. К таким условиям отнесены, например, оказание дополнительных услуг за плату без согласия потребителя, ограничение права выбора способа и формы оплаты. С 1 сентября 2022 года будет введена административная ответственность за нарушение этих положений базового закона», — добавил Вячеслав Володин.",1,0,https://securitymedia.org/news/za-nezakonnyy-sbor-personalnykh-dannykh-pri-pokupke-tovarov-i-uslug-budut-vvedeny-shtrafy.html
"Group-IB выпустила отчет «Программы-вымогатели 2021-2022», в котором названы самые агрессивные операторы шифровальщиков, совершившие наибольшее число кибератак в мире: это группы LockBit, Conti и Pysa. Запрашиваемые злоумышленниками суммы выкупа достигли астрономических величин: средний размер требуемого выкупа составил $247 000. В России количество реагирований Лаборатории цифровой криминалистики Group-IB на атаки программ-вымогателей в первом квартале 2022 года выросло в 4 раза по сравнению с аналогичным периодом 2021 года.

Шифровальщики на карте мира

Третий год подряд атаки программ-вымогателей являются одной из самых серьезных и разрушительных киберугроз. Исследовав более 700 атак в 2021 году, эксперты Group-IB, выяснили, что основные цели вымогателей по-прежнему приходятся на Северную Америку, Европу, Латинскую Америку, Азиатско-Тихоокеанский регион. Среди нашумевших инцидентов 2021 года с участием шифровальщиков можно отметить нападения на концерн Toshiba, американскую трубопроводную систему Colonial Pipeline, крупнейшего производителя мяса JBS Foods, и IT-гиганта Kaseya. Рекорд по жадности поставили вымогатели из Hive: они потребовали от немецкого холдинга MediaMarkt выкуп в $240 млн. Среднее время простоя атакованной компании в 2021 году увеличилось с 18 дней до 22 дней.



В 2021 году количество атак программ-вымогателей на российские компании увеличилось более чем на 200%. Наиболее активными в России оказались операторы шифровальщиков Dharma, Crylock, Thanos. А вот русскоязычная группа OldGremlin хотя в 2021 году заметно снизила свою активность — хакеры провели всего одну массовую рассылку (для сравнения: в 2020 году их было 10), однако атака оказалась настолько успешной, что кормила “гремлинов” весь год. Например, у одной из жертв вымогатели потребовали за расшифровку данных рекордную для России сумму — 250 млн рублей.



В первом квартале 2022 года количество реагирований экспертов Лаборатории цифровой криминалистики Group-IB на атаки программ-вымогателей в России выросло в 4 раза по сравнению с аналогичным периодом 2021 года. В последнее время шифровальщики нацелены в России исключительно на крупный бизнес — от 5000 сотрудников — из отраслей строительства, страхования, агропромышленного комплекса.

Охота за данными

Новой тенденцией, согласно исследованию «Программы-вымогатели 2021-2022», стал отход на второй план шифрования, как инструмента давления на жертву. Теперь у компаний-жертв вымогают средства, угрожая выложить их конфиденциальные данные в публичный доступ на так называемые DLS (Dedicated Leak Site). В 2021 году этим методом пользовалось подавляющее большинство шифровальщиков — 63%.

Как отмечала Group-IB в отчете Hi-Tech Crime Trends H2 2020/ H1 2021, использование вымогателями DLS для давления на жертву, чтобы заставить ее заплатить выкуп под угрозой обнародования похищенных данных в публичном доступе, достигло пика именно в 2021 году. Число новых DLS выросло более, чем вдвое — с 13 до 28, при этом количество выложенных данных компаний за год увеличилось на беспрецедентные 935% — с 229 жертв до 2 371. При этом атакующие стали гораздо быстрее добиваться своих целей: если раньше среднее время нахождения шифровальщиков в сети жертвы составляло 13 дней, то в прошлом году оно сократилось до 9.",1,0,https://securitymedia.org/news/group-ib-zaprashivaemye-kibermoshennikami-summy-vykupa-dostigli-rekordnykh-summ.html
"ИТ-компании направили заявления для оформления отсрочки от армии более 8,7 тыс. своих специалистов. Всего на Госуслугах было подано более 2 тыс. заявок почти от двух тысяч организаций. Минцифры заранее направило аккредитованным компаниям специальные формы для внесения в них данных сотрудников. Заявления на Госуслугах принимались до 1 мая (включительно).

«Информационные системы и технологии» (более 740 человек);

«Прикладная математика и информатика» (более 680 человек);

«Программная инженерия» (570 человек);

«Прикладная информатика» (более 550 человек).

гражданство РФ;

возраст — от 18 до 27 лет (родившиеся с 01.04.1995 по 15.07.2004);

работа по трудовому договору;

нормальная продолжительность рабочего дня;

высшее образование по специальности из перечня подпадающих под отсрочку;

работа в аккредитованных компаниях не менее 11 месяцев в период с 1 апреля 2021 по 1 апреля 2022 г. или устройство на работу в течение года после окончания учебы.

паспорт;

документ воинского учета;

водительское удостоверение (при наличии);

подлинник диплома о высшем образовании по специальности в соответствии с перечнем;

подлинники справок с мест работы в аккредитованных ИТ-организациях за период с 1 апреля 2021г. по 1 апреля 2022.

Средний возраст специалистов, претендующих на отсрочку, – 24 года, стаж работы – около 2 лет. Молодых людей в возрасте 21-23 лет среди них – более 3, 5 тыс. Из регионов наиболее представлены Москва (почти 1,7 тыс. человек), Московская область (почти 800 человек), Санкт-Петербург (более 600 человек), Республика Татарстан (более 350 человек), Новосибирская область (более 300 человек).Самая распространенная специальность среди сотрудников ИТ-компаний, претендующих на отсрочку от армии, – «Информатика и вычислительная техника». Диплом по этой специальности имеют более 1100 человек.В списке самых популярных специальностей также:Минкомсвязи напоминает, что условиями предоставления отсрочки являлись следующие критерии:Все полученные списки будут направлены в Минобороны России до 1 июня. После 1 июня призывные комиссии будут принимать решения об отсрочке.После того, как сотрудник получит повестку, он должен будет явиться в военкомат, чтобы подтвердить право на отсрочку от армии. Ему понадобятся:Прием заявок от компаний в рамках осеннего призыва начнется в июле 2022 года.",1,0,https://securitymedia.org/news/it-kompanii-podali-zayavleniya-na-otsrochku-ot-armii-dlya-8-7-tys-sotrudnikov.html
"Саратовский областной суд удовлетворил жалобу The Tor Project Inc. на решение Саратовского райсуда, по которому в России заблокированы сайт браузера Tor и ряд серверов анонимной сети. Об этом сообщает Коммерсант.

Ранее Роскомнадзор на основании решения суда ограничил доступ к ресурсу Tor Project в стране, а сам сайт был внесён в реестр запрещённой информации. Основанием для блокировки сайта стала размещённая на нём информация касательно средств, обеспечивающих доступ к противоправному контенту. В апелляционной жалобе сказано, что владелец ресурса не участвовал в рассмотрении дела, на основании чего было предложено отменить решение суда.

“Учитывая, что при рассмотрении спора районный суд не привлек к участию в деле владельца сайта, тем самым допустив нарушения норм процессуального права, которые являются существенными и непреодолимыми, Саратовский областной суд отменил решение районного суда и направил дело на новое рассмотрение в суд первой инстанции”, - сказано в сообщении.",1,0,https://securitymedia.org/news/saratovskiy-sud-otmenil-reshenie-o-blokirovke-brauzera-tor.html
"Rutube спустя 10 дней после кибератаки в День Победы еще находится на стадии восстановления, точная дата полного восстановления видеосервиса неизвестна, сообщили ТАСС в пресс-службе видеохостинга.

""На текущий момент Rutube еще находится на стадии восстановления. Мы поэтапно открываем доступ к функциям платформы в целях безопасности"", - сообщили в пресс-службе, уточнив, что о точных сроках восстановления сервиса сообщить не могут.

На данный момент видеохостинг активно налаживает работу опции ""Прямые трансляции"". ""Сначала у нас был лимит на количество параллельных трансляций на платформе. После атаки их было немного, но все равно все желающие не попадали в этот лимит, то есть стриминги вели те, кто успел. Сейчас мы значительно увеличили объем возможных параллельных трансляций, теперь практически все желающие могут одновременно стримить на Rutube"", - пояснили в пресс-службе.

Также видеохостинг рассчитывает в скором времени вернуться к прежним объемам по числу стримов.

9 мая Rutube подвергся ""самой мощной кибератаке"" за всю историю видеохостинга. Вся библиотека, включая пользовательский контент, по-прежнему сохранена на сервисе, исходный код также не был поврежден. В результате атаки было поражено более 75% баз и инфраструктуры основной версии и 90% резервных копий и кластеров для восстановления баз данных, пояснили в пресс-службе Rutube. Сайт Rutube запустился после кибератаки 11 мая. Rutube рассчитывал полностью восстановить работу своих сервисов в начале этой недели, однако этого не произошло.",1,0,https://securitymedia.org/news/rutube-do-kontsa-ne-vosstanovilsya-posle-kiberataki-9-maya.html
"Гигант в сфере виртуализации предупреждает об уязвимости CVE-2022-22972 с оценкой 9,8 по шкале CVSSv3. Уязвимость позволяет злоумышленникам получить привилегии администратора. Компания призывает клиентов как можно скорее установить обновления безопасности.

""CVE-2022-22972 должна быть немедленно исправлена или устранена в соответствии с инструкциями в VMSA-2021-0014. Последствия использования уязвимости крайне серьезны"", – заявляет VMware. CVE-2022-22972 затрагивает Workspace ONE Access, VMware Identity Manager (vIDM) и vRealize Automation.

""vIDM, Identity Manager и vRealize Automation содержат уязвимость обхода авторизации, затрагивающую пользователей локального домена"", – говорится в сводке компании. ""Злоумышленник, имеющий сетевой доступ к пользовательскому интерфейсу, может получить права администратора без необходимости авторизации"". Обнаружил уязвимость Бруно Лопес, сотрудник компании Innotec Security.

VMware также устранила серьезную уязвимость CVE-2022-22973 с оценкой 7,8 по шкале CVSSv3. Уязвимость затрагивает VMware Workspace ONE Access и Identity Manager. CVE-2022-22973 позволяет злоумышленнику повысить права до уровня ""root"".

Компания предоставила обходные пути для администраторов, которые не могут немедленно установить исправления безопасности. Специалистам пока неизвестно, используют ли хакеры эти уязвимости в дикой природе.",1,0,https://securitymedia.org/news/vmware-ispravila-kriticheskuyu-uyazvimost-v-nekotorykh-svoikh-produktakh.html
"Согласно отчету компании DNV, в течение двух лет на энергетические компании мира ожидаются активные кибератаки, которые вызовут значительные сбои в работе. Отчет « The Cyber Priority » содержит рекомендации по избежанию дорогостоящих последствий кибератак.

По мнению более 85% специалистов сферы энергетики, возобновляемых источников энергии и нефтегазового сектора, кибератака на отрасль может привести к остановке работы, повреждению энергетических активов и критической инфраструктуры.

По словам управляющего директора DNV по кибербезопасности Тронда Сольберга, энергетические компании занимаются кибербезопасностью уже несколько десятилетий.

«Обеспечение безопасности операционных технологий (operational technology, OT), которые включают в себя вычислительные и коммуникационные системы, управляющие, отслеживающие и контролирующие промышленные операции, является новой и актуальной задачей для сектора. Поскольку операционные технологии подключены к IT-системе, злоумышленник может получить доступ к управлению критически важной инфраструктурой - электрические сети, ветряные электростанции, трубопроводы и нефтеперерабатывающие заводы», - сказал Сольберг.

«Согласно нашему исследованию, энергетическая отрасль осознает угрозу безопасности OT, и для борьбы с ней необходимо принять надежные меры», - добавил Сольберг.

47% специалистов в области энергетики уверены в безопасности OT- и ИТ-систем. Однако, 6 из 10 респондентов из числа руководителей высшего звена в опросе DNV признают, что их организация сейчас более уязвима для атак, чем когда-либо. Кроме того, некоторые компании придерживаются подхода «подождать, посмотреть и надеяться на лучшее» для устранения угрозы.

44% респондентам высшего звена необходимо срочно улучшить киберзащиту в ближайшие несколько лет для предотвращения опасной атаки на бизнес. Более 35% специалистов в области энергетики говорят, что их компаниям придется пострадать от кибератаки, чтобы понять необходимость увеличения защиты и инвестирования в кибербезопасность.

По предположениям DNV, одним из объяснений нерешительности некоторых компаний выделить средства на кибербезопасность может быть то, что организациям удавалось избегать крупных кибератак. А по мнению 22% специалистов, их фирмы подвергались взлому за последние пять лет.

«Вызывает тревогу тот факт, что некоторые энергетические компании надеятся на лучшее с точки зрения кибербезопасности и не противодействуют возникающим угрозам», - добавил Солберг.

Компания DNV порекомендовала предприятиям и поставщикам оборудования соответствовать надежным стандартам кибербезопасности, регулярно выявлять и устранять уязвимости в системе. Также компаниям следует инвестировать в обучение персонала для лучшей защиты и отражения атак.",1,0,https://securitymedia.org/news/v-blizhayshie-2-goda-uvelichitsya-risk-kiberatak-na-energeticheskiy-sektor.html
"Банк России запустил оплату в Системе быстрых платежей (СБП) с помощью NFC-технологии, благодаря которой можно бесконтактно оплатить товар с помощью смартфона.

Об этом сообщила первый заместитель председателя ЦБ РФ Ольга Скоробогатова в ходе просветительского марафона ""Новые горизонты"".""Буквально на днях мы запустили опцию NFC, когда вы можете с помощью мобильного телефона, прикладывая, оплатить тоже с помощью СБП ту покупку, которую вы делаете, например, в кафе или в какой-то торговой сети"" - сказала она.При этом Скоробогатова добавила, что уже 52 млн человек пользуются этой системой.Также она обратила внимание на то, что почти за пять лет доля безналичных платежей в России достигла 75%. ""Еще несколько лет назад всего 30% платежей в нашей стране были безналичные, 70% - это были наличные средства, которые, на самом деле, для людей тогда представляли большую ценность. За очень короткий период времени - это, на самом деле, всего около пяти лет - у нас с вами цифра безналичных платежей достигла 75%"", - добавила она.Ранее, в марте 2022 года, пресс-служба Национальной системы платежных карт (НСПК) сообщила, что в 2021 году НСПК провела на своей стороне необходимые тестирования для реализации оплаты на основе NFC-технологии в приложении СБПэй и в этом году планирует распространять обновленное приложение, поддерживающее такую возможность, в банки и торгово-сервисные предприятия (ТСП).В июне 2021 года глава НСПК Владимир Комлев в ходе Петербургского международного экономического форума в интервью ТАСС заявил, что технология делает процесс оплаты через СБПэй таким же удобным для пользователя и таким же быстрым, как оплата мобильными платежными сервисами - в один клик через наклейку с NFC, на которой есть QR-код. Поскольку это приложение аутентифицирует пользователя через биометрию на его смартфоне, не нужно больше получать СМС с кодами. Одновременно с этим, отметил Комлев, сохраняются все уровни безопасности операции.",1,0,https://securitymedia.org/news/tsb-rf-zapustil-oplatu-s-pomoshchyu-nfc-tekhnologii-v-sisteme-bystrykh-platezhey.html
